"Permit.Number","Orig","Dest"
"65102U",18,5
"65103R",18,2
"65105Z",18,3
"65106O",18,3
"65107C",18,14
"65108M",18,17
"65109Z",18,4
"65110P",18,18
"65111I",18,3
"65112N",18,14
"65113P",18,4
"65114X",18,14
"65115U",18,14
"65116R",18,12
"65117A",18,14
"65118J",18,9
"65119U",18,2
"65120L",18,2
"65121O",18,14
"65122J",18,3
"65123P",18,4
"65124I",18,4
"65125O",18,2
"65126P",18,12
"65127F",18,7
"65128U",18,14
"65129U",18,3
"65130J",18,12
"65131B",18,12
"65132S",18,4
"65133B",18,10
"65134G",18,4
"65135X",18,4
"65136N",18,4
"65137A",18,1
"65138R",18,14
"65139P",18,12
"65140B",18,3
"65142O",18,3
"65143J",18,12
"65144V",18,3
"65146N",18,4
"65147G",18,4
"65148L",18,14
"65149P",18,11
"65150Z",18,14
"65151Z",18,4
"65152O",18,12
"65153J",18,4
"65154P",18,1
"65156E",18,1
"65157B",18,12
"65159L",18,12
"65164Z",18,4
"65165C",18,9
"65166F",18,5
"65167Z",18,12
"65168H",18,14
"65169C",18,18
"65175O",18,4
"65176F",18,12
"65177Z",18,4
"65178W",18,17
"65179H",18,12
"65180O",18,5
"65181X",18,17
"65182P",18,3
"65183I",18,17
"65184A",18,17
"65185R",18,17
"65186K",18,17
"65187C",18,17
"65188U",18,17
"65189M",18,17
"65190E",18,17
"65191V",18,17
"65192N",18,17
"65193G",18,17
"65194X",18,17
"65195P",18,17
"65196I",18,17
"65197A",18,17
"65198R",18,17
"65199O",18,1
"65200H",18,17
"65201Z",18,17
"65202Q",18,17
"65203J",18,17
"65204N",18,14
"65205S",18,6
"65206O",18,14
"65207E",18,17
"65208I",18,14
"65210Q",18,14
"65211A",18,14
"65212B",18,14
"65213K",18,14
"65214J",18,3
"65215U",18,14
"65216V",18,14
"65217N",18,14
"65218G",18,14
"65219S",18,14
"65220K",18,14
"65221H",18,14
"65222F",18,12
"65223I",18,14
"65224N",18,7
"65225H",18,6
"65226Z",18,1
"65227Z",18,17
"65228J",18,3
"65229B",18,12
"65230A",18,17
"65231R",18,14
"65232R",18,12
"65233C",18,17
"65234K",18,10
"65235C",18,10
"65236U",18,10
"65237M",18,10
"65238F",18,10
"65239W",18,10
"65240N",18,10
"65241G",18,10
"65242X",18,10
"65243P",18,10
"65244I",18,10
"65245A",18,10
"65246R",18,10
"65247K",18,10
"65248C",18,10
"65249U",18,10
"65250L",18,14
"65251E",18,10
"65252J",18,14
"65253B",18,14
"65254P",18,17
"65255L",18,14
"65256E",18,14
"65257V",18,14
"65258N",18,14
"65259G",18,14
"65260W",18,14
"65261L",18,17
"65262H",18,14
"65263V",18,17
"65264Q",18,14
"65265J",18,14
"65266B",18,14
"65267S",18,14
"65268L",18,14
"65269P",18,10
"65270H",18,10
"65271Z",18,10
"65272Q",18,10
"65273W",18,18
"65274L",18,10
"65275E",18,17
"65276V",18,17
"65277F",18,7
"65278N",18,14
"65279K",18,14
"65280B",18,14
"65281S",18,14
"65282L",18,14
"65283E",18,14
"65284V",18,14
"65285S",18,12
"65286G",18,14
"65287B",18,10
"65288H",18,18
"65289Z",18,14
"65290M",18,3
"65291I",18,14
"65292J",18,14
"65293O",18,17
"65294K",18,3
"65295Z",18,17
"65298J",18,3
"65299L",18,12
"65300I",18,12
"65301A",18,12
"65302M",18,1
"65304C",18,12
"65305U",18,12
"65306M",18,12
"65307F",18,12
"65308W",18,12
"65309O",18,12
"65310G",18,12
"65311X",18,12
"65312P",18,12
"65313I",18,12
"65314A",18,12
"65315R",18,12
"65316K",18,12
"65318U",18,12
"65319M",18,12
"65320G",18,4
"65321M",18,5
"65322U",18,9
"65323N",18,17
"65324R",18,3
"65325P",18,6
"65326I",18,12
"65327A",18,12
"65328R",18,12
"65329K",18,12
"65330B",18,12
"65331S",18,12
"65332L",18,12
"65333E",18,12
"65334V",18,12
"65335N",18,12
"65336G",18,12
"65337X",18,12
"65338P",18,12
"65339I",18,12
"65340Z",18,12
"65341Q",18,12
"65342J",18,12
"65343B",18,4
"65344S",18,4
"65345L",18,12
"65346E",18,12
"65347V",18,12
"65348N",18,12
"65349G",18,12
"65350W",18,12
"65351O",18,18
"65352H",18,12
"65353Z",18,12
"65354Q",18,12
"65356B",18,3
"65388V",18,1
"65390F",18,2
"65392N",18,3
"65393P",18,6
"65394I",18,3
"65397M",18,4
"65398O",18,2
"65400Q",18,6
"65401L",18,4
"65404L",18,2
"65405G",18,4
"65407K",18,5
"65409X",18,12
"65410G",18,1
"65411B",18,3
"65413H",18,3
"65414A",18,5
"65415V",18,8
"65416V",18,4
"65417N",18,4
"65418P",18,2
"65423Q",18,9
"65424J",18,4
"65427C",18,5
"65428X",18,5
"65429V",18,4
"65430M",18,6
"65431A",18,10
"65432W",18,4
"65434H",18,4
"65435W",18,4
"65437J",18,4
"65438B",18,4
"65439S",18,4
"65440G",18,5
"65441R",18,7
"65442I",18,14
"65459H",18,1
"65460E",18,3
"65468O",18,7
"65469F",18,14
"65470B",18,4
"65471K",18,6
"65478R",18,4
"65483N",18,2
"65485N",18,4
"65486V",18,7
"65487L",18,3
"65488N",18,2
"65506V",18,5
"65507Z",18,4
"65513A",18,4
"65579L",18,3
"65581U",18,14
"65583K",18,12
"65584C",18,12
"65585U",18,4
"65586M",18,12
"65587B",18,3
"65588M",18,3
"65589J",18,1
"65590I",18,4
"65591X",18,12
"65592P",18,6
"65593Z",18,8
"65595M",18,14
"65596I",18,10
"65597C",18,8
"65598U",18,3
"65599H",18,1
"65600J",18,1
"65602A",18,9
"65603Z",18,9
"65604E",18,2
"65605V",18,18
"65606F",18,18
"65607X",18,18
"65609K",18,18
"65610B",18,18
"65611M",18,18
"65612Q",18,18
"65613Z",18,18
"65614X",18,18
"65615V",18,18
"65616B",18,18
"65617G",18,18
"65618X",18,18
"65619P",18,18
"65620C",18,18
"65621Q",18,18
"65622Q",18,18
"65623J",18,18
"65629G",18,18
"65630C",18,18
"65631U",18,18
"65632X",18,18
"65633H",18,18
"65634Z",18,18
"65635O",18,18
"65636E",18,18
"65637M",18,18
"65638F",18,18
"65639L",18,18
"65640C",18,18
"65641E",18,18
"65642M",18,18
"65643C",18,18
"65646V",18,18
"65648A",18,18
"65649J",18,18
"65650A",18,18
"65655K",18,18
"65656C",18,18
"65657O",18,18
"65760Z",18,18
"65791G",18,18
"65792I",18,18
"65803U",18,18
"65810Z",18,18
"65811Q",18,18
"65815E",18,18
"65817X",18,18
"65818P",18,18
"65819G",18,18
"65820Z",18,18
"65821Q",18,18
"65822H",18,18
"65823B",18,18
"65824S",18,18
"65825J",18,18
"65826E",18,18
"65827S",18,18
"65828L",18,18
"65830W",18,18
"65831O",18,18
"65832F",18,18
"65833Z",18,18
"65834O",18,18
"65838L",18,18
"65839E",18,18
"65840R",18,18
"65841M",18,18
"65842C",18,18
"65843U",18,18
"65844O",18,18
"65845F",18,18
"65846Z",18,18
"65847Q",18,18
"65848J",18,18
"65849B",18,18
"65850N",18,18
"65851K",18,18
"65852C",18,18
"65853U",18,18
"65854M",18,18
"65855F",18,18
"65856W",18,18
"65857O",18,18
"65858H",18,18
"65859Z",18,18
"65860P",18,18
"65861I",18,18
"65862A",18,18
"65863R",18,18
"65864K",18,18
"65865C",18,18
"65866U",18,18
"65867M",18,18
"65868F",18,18
"65869W",18,18
"65870N",18,18
"65871G",18,18
"65872X",18,18
"65873P",18,18
"65874I",18,18
"65875A",18,18
"65876R",18,18
"65877K",18,18
"65878C",18,18
"65879U",18,18
"65880L",18,18
"65881E",18,18
"65882V",18,18
"65883N",18,18
"65884G",18,18
"65885X",18,18
"65886P",18,18
"65887I",18,18
"65888A",18,18
"65889R",18,18
"65890J",18,18
"65891B",18,18
"65892S",18,18
"65893L",18,18
"65894E",18,18
"65895S",18,18
"65896N",18,18
"65897G",18,18
"65899N",18,18
"65901C",18,18
"65902U",18,18
"65903M",18,18
"65904F",18,18
"65905Z",18,18
"65906O",18,18
"65907J",18,18
"65910I",18,18
"65911Q",18,18
"65913K",18,18
"65915U",18,18
"65917F",18,18
"65918W",18,18
"65919Q",18,18
"65922P",18,18
"65928W",18,18
"65931V",18,18
"65932K",18,18
"65941S",18,18
"65944V",18,18
"65976L",18,18
"66266Q",18,18
"66267J",18,18
"66268B",18,18
"66274F",18,18
"66280G",18,18
"66281X",18,18
"66293G",18,18
"66294X",18,18
"66298R",18,18
"66299K",18,18
"66300H",18,18
"66303J",18,18
"66331U",18,18
"66349W",18,18
"66350X",18,18
"66351N",18,18
"66382P",18,18
"66394X",18,18
"66405N",18,18
"66406L",18,18
"66408F",18,18
"66411G",18,18
"66414F",18,18
"66415L",18,18
"66416R",18,18
"66418W",18,18
"66419U",18,18
"66420G",18,18
"66424I",18,18
"66427I",18,18
"66428A",18,18
"66429M",18,18
"66430J",18,18
"66431B",18,18
"66511G",18,18
"66515L",18,18
"66516B",18,18
"66551I",18,18
"66556R",18,18
"66557C",18,18
"66585V",18,18
"66586G",18,18
"66587G",18,18
"66588P",18,18
"66589I",18,18
"66590F",18,18
"66591Q",18,18
"66592J",18,18
"66593B",18,18
"66594S",18,18
"66595L",18,18
"66596E",18,18
"66597V",18,18
"66598N",18,18
"66599G",18,18
"66600C",18,18
"66601U",18,18
"66602A",18,18
"66610A",18,18
"66611R",18,18
"66798N",18,18
"66799X",18,18
"66800U",18,18
"66801M",18,18
"66802F",18,18
"66803W",18,18
"66804O",18,18
"66805H",18,18
"66806Z",18,18
"66807Q",18,18
"66808J",18,18
"66809B",18,18
"66810R",18,18
"66811K",18,18
"66812C",18,18
"66813A",18,18
"66814U",18,18
"66844N",18,18
"66854J",18,18
"66862W",18,18
"66868U",18,18
"66874Z",18,18
"66875Q",18,18
"66876J",18,18
"66877X",18,18
"66879H",18,18
"66895R",18,18
"66896K",18,18
"66897C",18,18
"66902S",18,18
"66903B",18,18
"66904E",18,18
"66910N",18,18
"66912Q",18,18
"66914E",18,18
"66916E",18,18
"66917E",18,18
"66920F",18,18
"66925Q",18,18
"66926E",18,18
"66929L",18,18
"66930C",18,18
"66947Q",18,18
"66948O",18,18
"66949X",18,18
"66950X",18,18
"66951P",18,18
"66954R",18,18
"66956C",18,18
"66957W",18,18
"66962G",18,18
"66963N",18,18
"66964P",18,18
"66967R",18,18
"66968K",18,18
"66974N",18,18
"66975G",18,18
"66977K",18,18
"66978C",18,18
"66979U",18,18
"66980S",18,18
"66981E",18,18
"66982V",18,18
"66983N",18,18
"66984G",18,18
"66986P",18,18
"66987N",18,18
"66988A",18,18
"66989R",18,18
"66990J",18,18
"66991X",18,18
"66992S",18,18
"66993L",18,18
"66994E",18,18
"66996K",18,18
"66997L",18,18
"67001Q",18,18
"67002J",18,18
"67003B",18,18
"67004Z",18,18
"67006E",18,18
"67300G",18,18
"67307W",18,18
"67308O",18,18
"67320B",18,18
"67322L",18,18
"67323E",18,18
"67324V",18,18
"67325N",18,18
"67326G",18,18
"67327X",18,18
"67337X",18,18
"67340W",18,18
"67344C",18,18
"67347N",18,18
"67348L",18,18
"67349X",18,18
"67350U",18,18
"67507U",18,18
"67539X",18,18
"67542S",18,18
"67545B",18,18
"67569Q",18,18
"67570I",18,18
"67590E",18,18
"67594X",18,18
"67825B",18,18
"67872N",18,18
"67873L",18,18
"67874E",18,18
"67875V",18,18
"67876N",18,18
"68031O",18,18
"68057O",18,18
"68067M",18,18
"68069W",18,18
"68074I",18,18
"68075U",18,18
"68076R",18,18
"68123K",18,18
"68154M",18,18
"68161S",18,18
"68167V",18,18
"68173Z",18,18
"68174J",18,18
"68176E",18,18
"68179E",18,18
"68180U",18,18
"68181M",18,18
"68191F",18,18
"68192C",18,18
"68296I",18,18
"68317Z",18,18
"68318S",18,18
"68328J",18,18
"68331S",18,18
"68340V",18,18
"68754O",18,18
"68757A",18,18
"68758R",18,18
"68827P",18,18
"68828I",18,18
"68838G",18,18
"68848E",18,18
"68862U",18,18
"68870I",18,18
"68871C",18,18
"68881X",18,18
"68902C",18,18
"68903P",18,18
"68904B",18,18
"68905S",18,18
"68906B",18,18
"69044Z",18,18
"69045W",18,18
"69047G",18,18
"69050O",18,18
"69052B",18,18
"69096O",18,18
"69107V",18,18
"69126K",18,18
"69184F",18,18
"69200K",18,18
"69225W",18,18
"69396Q",18,18
"97839P",18,18
"97840H",18,18
"97841Z",18,18
"97842Q",18,18
"97843J",18,18
"97844B",18,18
"97845S",18,18
"97846L",18,18
"97847E",18,18
"97848V",18,18
"97849N",18,18
"97850F",18,1
"97851W",18,1
"97852O",18,1
"97853H",18,1
"97854Z",18,1
"97855Q",18,2
"97856J",18,2
"97857B",18,1
"97858S",18,1
"97859L",18,1
"97860C",18,1
"97861U",18,1
"97862M",18,1
"97863F",18,1
"97864W",18,14
"97865O",18,1
"97866H",18,1
"97867Z",18,6
"97868Q",18,1
"97869J",18,1
"97870A",18,1
"97871R",18,1
"97872K",18,1
"97873C",18,1
"97874U",18,1
"97875M",18,1
"97876F",18,1
"97877W",18,1
"97878O",18,1
"97879H",18,1
"97880X",18,1
"97881P",18,1
"97882I",18,1
"97883A",18,1
"97884R",18,1
"97885K",18,1
"97886C",18,1
"97887U",18,1
"97888M",18,1
"97889F",18,1
"97890V",18,1
"97891N",18,1
"97892G",18,1
"97893X",18,2
"97894P",18,1
"97895I",18,1
"97896A",18,1
"97897R",18,1
"97898K",18,3
"97899C",18,1
"97900Z",18,3
"97901Q",18,1
"97902J",18,1
"97903B",18,1
"97904S",18,1
"97905L",18,1
"97906E",18,1
"97907V",18,1
"97908N",18,1
"97909G",18,6
"97910W",18,1
"97911O",18,1
"97912H",18,8
"97913Z",18,3
"97914Q",18,2
"97915J",18,1
"97916B",18,1
"97917S",18,1
"97918L",18,1
"97919E",18,1
"97920U",18,1
"97921M",18,1
"97922F",18,1
"97923W",18,1
"97924O",18,1
"97925H",18,1
"97926Z",18,1
"97927Q",18,1
"97928J",18,1
"97929B",18,1
"97930R",18,1
"97931K",18,1
"97932C",18,6
"97933U",18,1
"97934M",18,1
"97935F",18,1
"97936W",18,1
"97937O",18,1
"97938H",18,1
"97939Z",18,1
"97940P",18,1
"97941I",18,1
"97942A",18,1
"97943R",18,1
"97944K",18,1
"97945C",18,1
"97946U",18,1
"97947M",18,1
"97948F",18,1
"97949W",18,1
"97950N",18,6
"97951G",18,1
"97952X",18,6
"97953P",18,1
"97954I",18,1
"97955A",18,1
"97956R",18,1
"97957K",18,1
"97958C",18,1
"97959U",18,1
"97960L",18,1
"97961E",18,1
"97962V",18,1
"97963N",18,1
"97964G",18,1
"97965X",18,1
"97966P",18,1
"97967I",18,1
"97968A",18,1
"97969R",18,1
"97970J",18,1
"97971B",18,1
"97972S",18,1
"97973L",18,1
"97974E",18,1
"97975V",18,1
"97976N",18,1
"97977G",18,1
"97978X",18,1
"97979P",18,1
"97980H",18,1
"97981Z",18,1
"97982Q",18,1
"97983J",18,1
"97984B",18,1
"97985S",18,1
"97986L",18,1
"97987E",18,1
"97988V",18,2
"97989N",18,1
"97990F",18,1
"97991W",18,1
"97992O",18,1
"97993H",18,1
"97994Z",18,1
"97995Q",18,1
"97996J",18,1
"97997B",18,18
"97998S",18,1
"97999L",18,1
"98000U",18,1
"98001M",18,2
"98002F",18,8
"98003W",18,1
"98004O",18,1
"98005H",18,1
"98006Z",18,1
"98007Q",18,2
"98008J",18,1
"98009B",18,1
"98010R",18,1
"98011K",18,1
"98012C",18,1
"98013U",18,1
"98014M",18,14
"98015F",18,1
"98016W",18,1
"98017O",18,1
"98018H",18,3
"98019Z",18,1
"98020P",18,6
"98021I",18,1
"98022A",18,1
"98023R",18,1
"98024K",18,1
"98025C",18,1
"98026U",18,1
"98027M",18,1
"98028F",18,1
"98029W",18,2
"98030N",18,2
"98031G",18,1
"98032X",18,2
"98033P",18,2
"98034I",18,2
"98035A",18,1
"98036R",18,1
"98037K",18,8
"98038C",18,1
"98039U",18,1
"98040L",18,1
"98041E",18,1
"98042V",18,1
"98043N",18,2
"98044G",18,1
"98045X",18,2
"98046P",18,1
"98047I",18,1
"98048A",18,1
"98049R",18,2
"98050J",18,6
"98051B",18,1
"98052S",18,1
"98053L",18,2
"98054E",18,1
"98055V",18,1
"98056N",18,1
"98057G",18,1
"98058X",18,1
"98059P",18,1
"98060H",18,1
"98061Z",18,8
"98062Q",18,2
"98063J",18,1
"98064B",18,1
"98065S",18,1
"98066L",18,1
"98067E",18,1
"98068V",18,1
"98069N",18,1
"98070F",18,1
"98071W",18,1
"98072O",18,1
"98073H",18,1
"98074Z",18,1
"98075Q",18,1
"98076J",18,1
"98077B",18,1
"98078S",18,2
"98079L",18,1
"98080C",18,1
"98081U",18,2
"98082M",18,1
"98083F",18,1
"98084W",18,1
"98085O",18,2
"98086H",18,1
"98087Z",18,1
"98088Q",18,1
"98089J",18,2
"98090A",18,1
"98091R",18,1
"98092K",18,1
"98093C",18,1
"98094U",18,8
"98095M",18,1
"98096F",18,1
"98097W",18,1
"98098O",18,1
"98099H",18,1
"98100E",18,1
"98101V",18,1
"98102N",18,1
"98103G",18,1
"98104X",18,1
"98105P",18,3
"98106I",18,1
"98107A",18,1
"98108R",18,2
"98109K",18,1
"98110B",18,1
"98111S",18,1
"98112L",18,1
"98113E",18,1
"98114V",18,1
"98115N",18,1
"98116G",18,1
"98117X",18,1
"98118P",18,2
"98119I",18,1
"98120Z",18,1
"98121Q",18,1
"98122J",18,1
"98123B",18,1
"98124S",18,6
"98125L",18,1
"98126E",18,1
"98127V",18,1
"98128N",18,1
"98129G",18,1
"98130W",18,1
"98131O",18,1
"98132H",18,1
"98133Z",18,1
"98134Q",18,1
"98135J",18,1
"98136B",18,1
"98137S",18,3
"98138L",18,1
"98139E",18,1
"98140U",18,2
"98141M",18,1
"98142F",18,1
"98143W",18,1
"98144O",18,1
"98145H",18,1
"98146Z",18,2
"98147Q",18,1
"98148J",18,1
"98149B",18,1
"98150R",18,1
"98151K",18,3
"98152C",18,1
"98153U",18,2
"98154M",18,1
"98155F",18,1
"98156W",18,1
"98157O",18,1
"98158H",18,1
"98159Z",18,1
"98160P",18,1
"98161I",18,1
"98162A",18,1
"98163R",18,1
"98164K",18,1
"98165C",18,1
"98166U",18,1
"98167M",18,2
"98168F",18,1
"98169W",18,1
"98170N",18,6
"98171G",18,1
"98172X",18,3
"98173P",18,1
"98174I",18,1
"98175A",18,1
"98176R",18,1
"98177K",18,2
"98178C",18,8
"98179U",18,3
"98180L",18,1
"98181E",18,1
"98182V",18,1
"98183N",18,1
"98184G",18,1
"98185X",18,1
"98186P",18,1
"98187I",18,1
"98188A",18,1
"98189R",18,1
"98190J",18,2
"98191B",18,1
"98192S",18,1
"98193L",18,1
"98194E",18,1
"98195V",18,1
"98196N",18,1
"98197G",18,1
"98198X",18,1
"98199P",18,1
"98200M",18,1
"98201F",18,1
"98202W",18,1
"98203O",18,1
"98204H",18,1
"98205Z",18,1
"98206Q",18,1
"98207J",18,1
"98208B",18,1
"98209S",18,1
"98210K",18,1
"98211C",18,1
"98212U",18,1
"98213M",18,1
"98214F",18,2
"98215W",18,1
"98216O",18,1
"98217H",18,1
"98218Z",18,1
"98219Q",18,1
"98220I",18,1
"98221A",18,1
"98222R",18,1
"98223K",18,1
"98224C",18,1
"98225U",18,1
"98226M",18,2
"98227F",18,1
"98228W",18,1
"98229O",18,1
"98230G",18,1
"98231X",18,1
"98232P",18,1
"98233I",18,1
"98234A",18,1
"98235R",18,1
"98236K",18,1
"98237C",18,1
"98238U",18,1
"98239M",18,1
"98240E",18,1
"98241V",18,1
"98242N",18,1
"98243G",18,1
"98244X",18,1
"98245P",18,1
"98246I",18,2
"98247A",18,1
"98248R",18,1
"98249K",18,1
"98250B",18,1
"98251S",18,1
"98252L",18,1
"98253E",18,1
"98254V",18,1
"98255N",18,1
"98256G",18,1
"98257X",18,1
"98258P",18,1
"98259I",18,1
"98260Z",18,1
"98261Q",18,1
"98262J",18,1
"98263B",18,1
"98264S",18,1
"98265L",18,1
"98266E",18,1
"98267V",18,1
"98268N",18,2
"98269G",18,1
"98270W",18,1
"98271O",18,3
"98272H",18,1
"98273Z",18,1
"98274Q",18,1
"98275J",18,1
"98276B",18,1
"98277S",18,1
"98278L",18,1
"98279E",18,1
"98280U",18,1
"98281M",18,1
"98282F",18,1
"98283W",18,1
"98284O",18,1
"98285H",18,1
"98286Z",18,1
"98287Q",18,1
"98288J",18,1
"98289B",18,8
"98290R",18,1
"98291K",18,1
"98292C",18,1
"98293U",18,2
"98294M",18,1
"98295F",18,1
"98296W",18,1
"98297O",18,1
"98298H",18,1
"98299Z",18,1
"98300V",18,1
"98301N",18,1
"98302G",18,1
"98303X",18,1
"98304P",18,1
"98305I",18,1
"98306A",18,1
"98307R",18,1
"98308K",18,1
"98309C",18,1
"98310S",18,1
"98311L",18,1
"98312E",18,1
"98313V",18,1
"98314N",18,1
"98315G",18,1
"98316X",18,1
"98317P",18,1
"98318I",18,1
"98319A",18,1
"98320Q",18,1
"98321J",18,1
"98322B",18,1
"98323S",18,1
"98324L",18,1
"98325E",18,1
"98326V",18,1
"98327N",18,1
"98328G",18,1
"98329X",18,1
"98330O",18,1
"98331H",18,1
"98332Z",18,1
"98333Q",18,1
"98334J",18,1
"98335B",18,1
"98336S",18,1
"98337L",18,1
"98338E",18,1
"98339V",18,1
"98340M",18,1
"98341F",18,1
"98342W",18,1
"98343O",18,1
"98344H",18,1
"98345Z",18,1
"98346Q",18,1
"98347J",18,1
"98348B",18,1
"98349S",18,1
"98350K",18,1
"98351C",18,1
"98352U",18,1
"98353M",18,1
"98354F",18,1
"98355W",18,1
"98356O",18,1
"98357H",18,1
"98358Z",18,1
"98359Q",18,1
"98360I",18,1
"98361A",18,1
"98362R",18,1
"98363K",18,1
"98364C",18,1
"98365U",18,1
"98366M",18,1
"98367F",18,1
"98368W",18,1
"98369O",18,1
"98370G",18,1
"98371X",18,1
"98372P",18,1
"98373I",18,1
"98374A",18,1
"98375R",18,1
"98376K",18,1
"98377C",18,1
"98378U",18,1
"98379M",18,1
"98380E",18,3
"98381V",18,1
"98382N",18,1
"98383G",18,1
"98384X",18,1
"98385P",18,1
"98386I",18,1
"98387A",18,1
"98388R",18,1
"98389K",18,1
"98390B",18,1
"98391S",18,1
"98392L",18,14
"98393E",18,1
"98394V",18,1
"98395N",18,1
"98396G",18,1
"98397X",18,1
"98398P",18,1
"98399I",18,1
"98400F",18,1
"98401W",18,1
"98402O",18,1
"98403H",18,1
"98404Z",18,1
"98405Q",18,1
"98406J",18,1
"98407B",18,1
"98408S",18,1
"98409L",18,1
"98410C",18,1
"98411U",18,1
"98412M",18,1
"98413F",18,1
"98414W",18,1
"98415O",18,1
"98416H",18,1
"98417Z",18,1
"98418Q",18,1
"98419J",18,1
"98420A",18,1
"98421R",18,1
"98422K",18,1
"98423C",18,1
"98424U",18,1
"98425M",18,1
"98426F",18,1
"98427W",18,1
"98428O",18,1
"98429H",18,1
"98430X",18,1
"98431P",18,1
"98432I",18,1
"98433A",18,1
"98434R",18,1
"98435K",18,1
"98436C",18,1
"98437U",18,1
"98438M",18,1
"98439F",18,1
"98440V",18,1
"98441N",18,1
"98442G",18,1
"98443X",18,1
"98444P",18,1
"98445I",18,1
"98446A",18,1
"98447R",18,3
"98448K",18,1
"98449C",18,1
"98450S",18,1
"98451L",18,1
"98452E",18,1
"98453V",18,1
"98454N",18,1
"98455G",18,1
"98456X",18,1
"98457P",18,1
"98458I",18,1
"98459A",18,1
"98460Q",18,1
"98461J",18,2
"98462B",18,1
"98463S",18,1
"98464L",18,1
"98465E",18,1
"98466V",18,1
"98467N",18,1
"98468G",18,18
"98469X",18,1
"98470O",18,1
"98471H",18,1
"98472Z",18,1
"98473Q",18,1
"98474J",18,1
"98475B",18,1
"98476S",18,1
"98477L",18,1
"98478E",18,1
"98479V",18,1
"98480M",18,1
"98481F",18,1
"98482W",18,1
"98483O",18,1
"98484H",18,1
"98485Z",18,1
"98486Q",18,1
"98487J",18,1
"98488B",18,1
"98489S",18,1
"98490K",18,1
"98491C",18,1
"98492U",18,1
"98493M",18,1
"98494F",18,1
"98495W",18,1
"98496O",18,1
"98497H",18,1
"98498Z",18,1
"98499Q",18,1
"98500N",18,1
"98501G",18,1
"98502X",18,1
"98503P",18,1
"98504I",18,9
"98505A",18,1
"98506R",18,1
"98507K",18,1
"98508C",18,1
"98509U",18,1
"98510L",18,1
"98511E",18,1
"98512V",18,1
"98513N",18,1
"98514G",18,1
"98515X",18,1
"98516P",18,1
"98517I",18,1
"98518A",18,1
"98519R",18,1
"98520J",18,1
"98521B",18,14
"98522S",18,1
"98523L",18,1
"98524E",18,1
"98525V",18,1
"98526N",18,1
"98527G",18,1
"98528X",18,1
"98529P",18,1
"98530H",18,1
"98531Z",18,1
"98532Q",18,1
"98533J",18,1
"98534B",18,1
"98535S",18,1
"98536L",18,1
"98537E",18,1
"98538V",18,1
"98539N",18,1
"98540F",18,1
"98541W",18,1
"98542O",18,2
"98543H",18,1
"98544Z",18,1
"98545Q",18,1
"98546J",18,1
"98547B",18,1
"98548S",18,18
"98549L",18,1
"98550C",18,1
"98551U",18,18
"98552M",18,1
"98553F",18,1
"98554W",18,1
"98555O",18,1
"98556H",18,1
"98557Z",18,1
"98558Q",18,2
"98559J",18,1
"98560A",18,1
"98561R",18,1
"98562K",18,1
"98563C",18,1
"98564U",18,1
"98565M",18,1
"98566F",18,1
"98567W",18,14
"98568O",18,1
"98569H",18,1
"98570X",18,1
"98571P",18,1
"98572I",18,1
"98573A",18,18
"98574R",18,1
"98575K",18,1
"98576C",18,1
"98577U",18,1
"98578M",18,1
"98579F",18,1
"98580V",18,14
"98581N",18,1
"98582G",18,1
"98583X",18,1
"98584P",18,1
"98585I",18,1
"98586A",18,2
"98587R",18,1
"98588K",18,1
"98589C",18,6
"98590S",18,1
"98591L",18,1
"98592E",18,1
"98593V",18,1
"98594N",18,18
"98595G",18,18
"98596X",18,1
"98597P",18,1
"98598I",18,1
"98599A",18,1
"98600W",18,1
"98601O",18,14
"98602H",18,18
"98603Z",18,1
"98604Q",18,1
"98605J",18,9
"98606B",18,1
"98607S",18,1
"98608L",18,1
"98609E",18,1
"98610U",18,1
"98611M",18,1
"98612F",18,1
"98613W",18,1
"98614O",18,1
"98615H",18,18
"98616Z",18,1
"98617Q",18,1
"98618J",18,1
"98619B",18,1
"98620R",18,18
"98621K",18,1
"98622C",18,1
"98623U",18,1
"98624M",18,1
"98625F",18,1
"98626W",18,14
"98627O",18,6
"98628H",18,1
"98629Z",18,1
"98630P",18,1
"98631I",18,1
"98632A",18,18
"98633R",18,1
"98634K",18,1
"98635C",18,1
"98636U",18,18
"98637M",18,1
"98638F",18,1
"98639W",18,2
"98640N",18,1
"98641G",18,1
"98642X",18,1
"98643P",18,1
"98644I",18,1
"98645A",18,6
"98646R",18,1
"98647K",18,6
"98648C",18,1
"98649U",18,18
"98650L",18,1
"98651E",18,1
"98652V",18,1
"98653N",18,14
"98654G",18,1
"98655X",18,1
"98656P",18,18
"98657I",18,1
"98658A",18,18
"98659R",18,1
"98660J",18,14
"98661B",18,18
"98662S",18,1
"98663L",18,1
"98664E",18,1
"98665V",18,1
"98666N",18,6
"98667G",18,1
"98668X",18,2
"98669P",18,2
"98670H",18,18
"98671Z",18,1
"98672Q",18,1
"98673J",18,1
"98674B",18,1
"98675S",18,1
"98676L",18,3
"98677E",18,1
"98678V",18,3
"98679N",18,1
"98680F",18,1
"98681W",18,1
"98682O",18,2
"98683H",18,1
"98684Z",18,1
"98685Q",18,1
"98686J",18,1
"98687B",18,1
"98688S",18,1
"98689L",18,1
"98690C",18,1
"98691U",18,1
"98692M",18,1
"98693F",18,1
"98694W",18,18
"98695O",18,1
"98696H",18,1
